timestamp,d_0,d_1,d_2,d_3,d_4,f_0,f_1,f_2,f_3,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,t_0,t_1,t_2,t_3,t_5,t_6,t_7,t_9,t_10,t_11,t_12,t_13,t_14,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_24,t_25,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35,t_36,t_37,t_38,t_39,t_40,t_41,t_42,t_43,t_44,y1,y2
204,0.015324611216783524,0.0895339772105217,-0.17519977688789368,0.7279787659645081,-0.012633593752980232,-0.04584397375583649,,-0.4452482759952545,,1.731474757194519,,-0.20900464057922363,-0.013969017192721367,0.8362699151039124,3.3105978965759277,-0.5627533197402954,3.0134856700897217,-0.18468260765075684,0.06549602001905441,-0.17022696137428284,-0.29863932728767395,,-0.41760149598121643,2.0623505115509033,-0.17984093725681305,1.665513277053833,-0.2360200732946396,11.937220573425293,-0.06510260701179504,,,,,0.010686282999813557,-0.6378506422042847,,-0.30509746074676514,0.0923292338848114,-34.44398880004883,,-0.2861800491809845,0.15538159012794495,,0.027038829401135445,-0.4731709361076355,-1.8142304420471191,-1.4669101238250732,2.884103298187256,0.7935877442359924,0.17091476917266846,-0.09755787253379822,,-0.3065236508846283,0.2785223126411438,7.103361129760742,-1.6056965589523315,-0.15631255507469177,-0.4274302124977112,1.493006944656372,-0.5174552202224731,-0.3714037239551544,,-0.3189114034175873,1.7152827978134155,0.23238396644592285,,-0.3705487847328186,,0.0,-0.06848001480102539,-1.9217519760131836,0.12401009351015091,0.026847681030631065,-1.9175459146499634,0.2642463147640228,0.0,0.0,-1.9955281019210815,-0.03899107128381729,0.0,-0.00028044392820447683,0.0,-1.921737551689148,0.0,-0.7216340899467468,0.0,-0.6680746674537659,0.5,0.06306621432304382,-0.02353098802268505,-0.11630876362323761,0.018572909757494926,-2.0,0.007004843559116125,-0.033995721489191055,-9.654508442702436e-11,-0.04267081245779991,0.0,-0.1539595127105713,0.28764018416404724,0.0,-0.00013259267143439502,-9.654508442702436e-11,0.34004753828048706,-0.13722382485866547,-9.654508442702436e-11,-2.026582235359342e-10,-0.03209773823618889,0.07400096207857132,1
205,0.015195658430457115,0.09232514351606369,-0.1739722192287445,0.723138153553009,-0.012641159817576408,-0.03920048847794533,,-0.4456522464752197,,1.7309554815292358,,-0.20788069069385529,-0.01406791340559721,0.8351388573646545,3.31083607673645,-0.5635700821876526,3.014796257019043,-0.1845587193965912,0.06464700400829315,-0.17007175087928772,-0.2932998538017273,,-0.417521208524704,1.6622419357299805,-0.1805555671453476,1.6776500940322876,-0.2363981306552887,10.413569450378418,-0.0648621916770935,,,,,0.00812117662280798,-0.6427901983261108,,-0.3040485680103302,0.09221212565898895,-34.582794189453125,,-0.2862940728664398,0.1533539593219757,,0.026936890557408333,-0.4731913208961487,-2.5975754261016846,-1.887115716934204,2.878354549407959,0.7218961715698242,0.17166806757450104,-0.09805545955896378,,-0.30674853920936584,0.27820953726768494,6.421126365661621,-1.6106539964675903,-0.15631572902202606,-0.43649983406066895,1.4843049049377441,-0.5179005861282349,-0.371599942445755,,-0.31893396377563477,1.7150944471359253,0.23594629764556885,,-0.5185626149177551,,0.0,-0.039858780801296234,-1.9406991004943848,0.13015909492969513,0.021241875365376472,-1.9375115633010864,0.2647407352924347,0.0,0.0,-1.9966108798980713,-0.02954970672726631,0.0,-0.00021253676095511764,0.0,-1.940688133239746,0.0,-0.7731064558029175,0.0,-0.5935073494911194,0.5,0.04730936139822006,-0.015376389026641846,-0.149511456489563,0.023652667179703712,-2.0,0.011904570274055004,-0.02816956490278244,-7.316749289776325e-11,-0.042416151612997055,0.5,-0.15181396901607513,0.15494081377983093,0.0,-0.00010048645344795659,-7.316749289776325e-11,0.3433736562728882,-0.1300506889820099,-7.316749289776325e-11,-1.5358625482519983e-10,-0.032026179134845734,-0.04132537916302681,1
206,0.015143413096666336,0.09345599263906479,-0.17347487807273865,0.7211769819259644,-0.012644225731492043,-0.03650886192917824,,-0.44581592082977295,,1.7307450771331787,,-0.2074253261089325,-0.014107981696724892,0.8346806168556213,3.3109023571014404,-0.5639010071754456,3.0153274536132812,-0.1845085322856903,0.06430302560329437,-0.17000886797904968,-0.2911365330219269,,-0.4174886643886566,1.5001368522644043,-0.18084511160850525,1.6825673580169678,-0.23655129969120026,9.796257972717285,-0.06476478278636932,,,,,0.007081917021423578,-0.6447914242744446,,-0.30362361669540405,0.09216468036174774,-34.63903045654297,,-0.28634026646614075,0.1525324583053589,,0.026895590126514435,-0.4731995761394501,-2.914949655532837,-2.0573630332946777,2.876025438308716,0.6928501725196838,0.17197327315807343,-0.09825705736875534,,-0.3068396747112274,0.27808281779289246,6.144717216491699,-1.6126625537872314,-0.15631702542304993,-0.440174400806427,1.4807791709899902,-0.51808100938797,-0.3716794550418854,,-0.3189431130886078,1.7150181531906128,0.23738959431648254,,-0.5785307884216309,,0.0,-0.0313757099211216,-1.9483755826950073,0.14437556266784668,0.019257927313447,-1.9456006288528442,0.2649410665035248,0.0,0.0,-1.9970496892929077,-0.025724513456225395,0.0,-0.00018502399325370789,0.0,-1.9483660459518433,0.0,-0.7939605712890625,0.0,-0.5632961988449097,0.5,0.03841119632124901,-0.014256835915148258,-0.1629635989665985,0.025158716365695,-2.0,0.013874794356524944,-0.033713310956954956,-6.369599986344454e-11,0.019450537860393524,0.5,-0.15094469487667084,0.10117732733488083,0.0,-8.747854008106515e-05,-6.369599986344454e-11,0.344721257686615,-0.1138552650809288,-6.369599986344454e-11,-1.3370460294481745e-10,-0.032418426126241684,0.025203939527273178,1
207,0.015097931027412415,0.09444045275449753,-0.1730419099330902,0.7194696664810181,-0.012646893970668316,-0.03416566923260689,,-0.4459584057331085,,1.7305618524551392,,-0.20702889561653137,-0.014142862521111965,0.8342816829681396,3.310950994491577,-0.5641891360282898,3.015789747238159,-0.18446484208106995,0.06400357931852341,-0.16995413601398468,-0.289253294467926,,-0.4174603521823883,1.3590161800384521,-0.18109716475009918,1.6868481636047363,-0.2366846352815628,9.258856773376465,-0.06467998772859573,,,,,0.006177188828587532,-0.6465336680412292,,-0.3032536506652832,0.0921233743429184,-34.687984466552734,,-0.28638046979904175,0.15181730687618256,,0.02685963548719883,-0.4732067584991455,-3.191239833831787,-2.2055721282958984,2.873997926712036,0.6675640940666199,0.17223897576332092,-0.09843255579471588,,-0.3069189786911011,0.2779725193977356,5.904088973999023,-1.6144111156463623,-0.15631814301013947,-0.44337332248687744,1.4777098894119263,-0.5182380676269531,-0.3717486560344696,,-0.3189510405063629,1.714951753616333,0.23864604532718658,,-0.6307361125946045,,0.0,-0.02392757683992386,-1.9550583362579346,0.12994365394115448,0.022766411304473877,-1.952642560005188,0.2651154398918152,0.0,0.0,-1.9974315166473389,-0.022394489496946335,0.0,-0.00016107274859678,0.0,-1.955049991607666,0.0,-0.8121151924133301,0.0,-0.5369958877563477,0.5,0.032480496913194656,-0.008849455043673515,-0.1746743768453598,0.023680521175265312,-2.0,0.011257808655500412,-0.03481151908636093,-5.5450588565264525e-11,-0.0006862205336801708,0.5,-0.15018795430660248,0.054373499006032944,0.0,-7.615448703290895e-05,-5.5450588565264525e-11,0.34589439630508423,-0.10925249010324478,-5.5450588565264525e-11,-1.1639667008012111e-10,-0.03478901833295822,-0.02033405378460884,1
208,0.015058336779475212,0.09529747813940048,-0.17266499996185303,0.7179833650588989,-0.012649216689169407,-0.032125797122716904,,-0.4460824429988861,,1.7304024696350098,,-0.20668378472328186,-0.014173228293657303,0.8339344263076782,3.310987949371338,-0.5644399523735046,3.0161921977996826,-0.18442679941654205,0.06374289095401764,-0.16990646719932556,-0.28761380910873413,,-0.4174356758594513,1.2361634969711304,-0.1813165843486786,1.6905747652053833,-0.23680071532726288,8.791022300720215,-0.06460616737604141,,,,,0.005389577709138393,-0.6480503678321838,,-0.30293160676956177,0.09208741784095764,-34.73060607910156,,-0.2864154875278473,0.1511947214603424,,0.026828335598111153,-0.4732130169868469,-3.431764602661133,-2.3345954418182373,2.872232675552368,0.6455513834953308,0.17247027158737183,-0.098585344851017,,-0.30698806047439575,0.27787646651268005,5.694610118865967,-1.6159332990646362,-0.15631912648677826,-0.44615814089775085,1.475037932395935,-0.5183748006820679,-0.37180888652801514,,-0.31895798444747925,1.7148939371109009,0.23973985016345978,,-0.6761834621429443,,0.0,-0.037521492689847946,-1.9608759880065918,0.11855396628379822,0.005200215615332127,-1.9587730169296265,0.2652672529220581,0.0,0.0,-1.997763991355896,-0.019495535641908646,0.0,-0.00014022196410223842,0.0,-1.9608687162399292,0.0,-0.8279196619987488,0.0,-0.5141000747680664,0.5,0.03354314714670181,-0.005959756672382355,-0.1848691999912262,0.025312641635537148,-2.0,0.011865617707371712,-0.038226284086704254,-4.827254221351218e-11,-0.04410741105675697,0.5,-0.14952917397022247,0.013628398068249226,0.0,-6.629633571719751e-05,-4.827254221351218e-11,0.34691569209098816,-0.09349004924297333,-4.827254221351218e-11,-1.0132916727911834e-10,-0.03354113921523094,0.017674822360277176,1
209,0.015023867599666119,0.09604355692863464,-0.1723368763923645,0.7166894674301147,-0.012651239521801472,-0.030349986627697945,,-0.4461904466152191,,1.730263590812683,,-0.2063833624124527,-0.014199662953615189,0.8336321115493774,3.31101655960083,-0.5646582841873169,3.016542673110962,-0.18439367413520813,0.06351594626903534,-0.1698649823665619,-0.286186546087265,,-0.41741421818733215,1.1292140483856201,-0.18150760233402252,1.6938189268112183,-0.23690177500247955,8.383749008178711,-0.06454190611839294,,,,,0.00470392219722271,-0.6493706703186035,,-0.30265122652053833,0.09205611050128937,-34.76770782470703,,-0.2864459753036499,0.15065273642539978,,0.026801086962223053,-0.47321847081184387,-3.641153335571289,-2.4469168186187744,2.8706960678100586,0.6263881325721741,0.1726716309785843,-0.09871834516525269,,-0.30704817175865173,0.27779287099838257,5.5122480392456055,-1.6172584295272827,-0.1563199758529663,-0.4485824406147003,1.4727119207382202,-0.5184938311576843,-0.3718613386154175,,-0.31896400451660156,1.714843511581421,0.24069206416606903,,-0.7157477140426636,,0.0,-0.04425908625125885,-1.9659405946731567,0.1299879103899002,0.0032940187957137823,-1.9641097784042358,0.26539939641952515,0.0,0.0,-1.9980534315109253,-0.016971848905086517,0.0,-0.0001220703125,0.0,-1.9659342765808105,0.0,-0.841678261756897,0.0,-0.4941681921482086,0.5,0.04095792770385742,-0.005251765251159668,-0.19374431669712067,0.024690503254532814,-2.0,0.00988738238811493,-0.03200467303395271,-4.202368661387901e-11,-0.09503130614757538,0.5,-0.14895565807819366,-0.021842272952198982,0.0,-5.771431096945889e-05,-4.202368661387901e-11,0.3478047549724579,-0.07578827440738678,-4.202368661387901e-11,-8.821210428777704e-11,-0.03595227748155594,0.016764288768172264,1
210,0.014993860386312008,0.09669306129217148,-0.17205122113227844,0.7155630588531494,-0.012652999721467495,-0.028804054483771324,,-0.4462844431400299,,1.7301427125930786,,-0.20612181723117828,-0.014222675934433937,0.8333688974380493,3.311039447784424,-0.5648483037948608,3.016847610473633,-0.18436485528945923,0.06331838667392731,-0.1698288768529892,-0.2849440574645996,,-0.41739553213119507,1.036109209060669,-0.18167389929294586,1.6966432332992554,-0.23698975145816803,8.029196739196777,-0.06448595970869064,,,,,0.0041070240549743176,-0.6505201458930969,,-0.3024071455001831,0.09202886372804642,-34.80000686645508,,-0.28647249937057495,0.1501809060573578,,0.026777366176247597,-0.4732232093811035,-3.823436975479126,-2.5446982383728027,2.8693583011627197,0.6097055673599243,0.1728469282388687,-0.09883413463830948,,-0.3071005046367645,0.2777200937271118,5.353492736816406,-1.6184120178222656,-0.1563207060098648,-0.45069295167922974,1.470686912536621,-0.5185974836349487,-0.37190699577331543,,-0.3189692497253418,1.7147997617721558,0.24152101576328278,,-0.7501903772354126,,0.0,-0.047756824642419815,-1.9703495502471924,0.1330334097146988,0.008245722390711308,-1.9687557220458984,0.26551446318626404,0.0,0.0,-1.9983054399490356,-0.014774853363633156,0.0,-0.00010626838047755882,0.0,-1.970344066619873,0.0,-0.8536558747291565,0.0,-0.47681644558906555,0.5,0.020218413323163986,-0.004479243885725737,-0.2014705389738083,0.026603907346725464,-2.0,0.008102599531412125,-0.03179354965686798,-3.6583746448881627e-11,-0.11753658205270767,0.0,-0.1484563946723938,-0.052721284329891205,0.0,-5.0243226723978296e-05,-3.6583746448881627e-11,0.3485787510871887,-0.06796999275684357,-3.6583746448881627e-11,-7.679312741259992e-11,-0.0329408198595047,-0.005733628757297993,1
211,0.014967737719416618,0.09725848585367203,-0.1718025505542755,0.7145824432373047,-0.012654532678425312,-0.02745824120938778,,-0.4463662803173065,,1.7300375699996948,,-0.2058941274881363,-0.01424270961433649,0.8331397771835327,3.3110578060150146,-0.5650137662887573,3.017113208770752,-0.1843397617340088,0.06314639002084732,-0.16979743540287018,-0.2838624119758606,,-0.4173792600631714,0.9550566077232361,-0.1818186640739441,1.6991018056869507,-0.2370663285255432,7.720541477203369,-0.06443726271390915,,,,,0.0035873944871127605,-0.6515207290649414,,-0.30219465494155884,0.09200514107942581,-34.828125,,-0.2864955961704254,0.14977015554904938,,0.026756715029478073,-0.4732273519039154,-3.982124090194702,-2.629822015762329,2.8681936264038086,0.5951825380325317,0.1729995310306549,-0.09893493354320526,,-0.3071460723876953,0.2776567339897156,5.215288162231445,-1.619416356086731,-0.15632134675979614,-0.45253023505210876,1.4689240455627441,-0.5186877250671387,-0.3719467520713806,,-0.3189738094806671,1.7147616147994995,0.24224266409873962,,-0.7801744937896729,,0.0,-0.04513081908226013,-1.9741878509521484,0.13881823420524597,0.012037176638841629,-1.9728002548217773,0.2656145989894867,0.0,0.0,-1.998524785041809,-0.012862256728112698,0.0,-9.251199662685394e-05,0.0,-1.9741829633712769,0.0,-0.864082932472229,0.0,-0.4617108702659607,0.5,0.025305746123194695,-0.00498102605342865,-0.20819662511348724,0.023341087624430656,-2.0,0.00794395711272955,-0.02889763005077839,-3.184799993172227e-11,-0.1487625539302826,0.5,-0.14802175760269165,-0.07960302382707596,0.0,-4.3739270040532574e-05,-3.184799993172227e-11,0.3492525517940521,-0.05563635751605034,-3.184799993172227e-11,-6.685230147240873e-11,-0.03154924511909485,0.02240784652531147,1
212,0.014925199560821056,0.09817922860383987,-0.1713976114988327,0.712985634803772,-0.012657028622925282,-0.025266708806157112,,-0.4464995563030243,,1.7298662662506104,,-0.20552337169647217,-0.01427533384412527,0.8327667117118835,3.3110852241516113,-0.5652832388877869,3.017545461654663,-0.18429888784885406,0.06286632269620895,-0.16974623501300812,-0.282101035118103,,-0.4173527956008911,0.8230699896812439,-0.18205440044403076,1.7031055688858032,-0.23719103634357452,7.217923641204834,-0.0643579512834549,,,,,0.002741224830970168,-0.653150200843811,,-0.3018486499786377,0.09196650981903076,-34.8739128112793,,-0.2865332067012787,0.14910128712654114,,0.026723088696599007,-0.47323405742645264,-4.2405314445495605,-2.7684381008148193,2.8662972450256348,0.5715331435203552,0.1732480227947235,-0.09909907728433609,,-0.3072202503681183,0.2775535583496094,4.990234375,-1.6210516691207886,-0.1563224047422409,-0.4555220901966095,1.4660534858703613,-0.5188345909118652,-0.3720114827156067,,-0.31898126006126404,1.714699387550354,0.24341779947280884,,-0.8290008306503296,,0.0,-0.045426975935697556,-1.980437994003296,0.14020588994026184,0.005896897055208683,-1.9793864488601685,0.26577770709991455,0.0,0.0,-1.9988820552825928,-0.009747767820954323,0.0,-7.011098205111921e-05,0.0,-1.9804344177246094,0.0,-0.8810624480247498,0.0,-0.43711280822753906,0.5,-0.0035671149380505085,-0.008481712080538273,-0.2191494256258011,0.021375101059675217,-2.0,0.004399580415338278,-0.032333917915821075,-2.413627110675609e-11,-0.11315247416496277,0.0,-0.14731399714946747,-0.1233774945139885,0.0,-3.3148167858598754e-05,-2.413627110675609e-11,0.3503497540950775,-0.04152187705039978,-2.413627110675609e-11,-5.066469466186163e-11,-0.03284468129277229,0.00030947045888751745,1
213,0.014907965436577797,0.09855226427316666,-0.17123354971408844,0.7123386859893799,-0.01265803910791874,-0.024378804489970207,,-0.4465535581111908,,1.7297968864440918,,-0.205373153090477,-0.014288551174104214,0.8326155543327332,3.3110954761505127,-0.5653924345970154,3.0177206993103027,-0.1842823326587677,0.0627528503537178,-0.16972549259662628,-0.28138741850852966,,-0.41734206676483154,0.7695952653884888,-0.18214991688728333,1.7047276496887207,-0.23724156618118286,7.014286994934082,-0.06432581692934036,,,,,0.0023983970750123262,-0.6538103818893433,,-0.301708459854126,0.09195085614919662,-34.89246368408203,,-0.2865484356880188,0.14883029460906982,,0.026709463447332382,-0.4732367992401123,-4.345226287841797,-2.824598789215088,2.8655290603637695,0.5619515776634216,0.17334870994091034,-0.09916558116674423,,-0.30725032091140747,0.27751174569129944,4.899053573608398,-1.6217142343521118,-0.15632282197475433,-0.45673424005508423,1.464890480041504,-0.5188941359519958,-0.37203770875930786,,-0.3189842700958252,1.7146742343902588,0.24389390647411346,,-0.8487829566001892,,0.0,-0.05409481003880501,-1.9829702377319336,0.14299902319908142,0.006699977442622185,-1.9820549488067627,0.26584377884864807,0.0,0.0,-1.9990267753601074,-0.008485924452543259,0.0,-6.103515625e-05,0.0,-1.9829671382904053,0.0,-0.8879417777061462,0.0,-0.427146852016449,0.5,0.004603753797709942,-0.009430046193301678,-0.22358697652816772,0.020229510962963104,-2.0,0.004084229469299316,-0.036099400371313095,-2.1011843306939504e-11,-0.10742389410734177,0.0,-0.14702723920345306,-0.14111283421516418,0.0,-2.8857155484729446e-05,-2.1011843306939504e-11,0.3507942855358124,-0.060573186725378036,-2.1011843306939504e-11,-4.410616316619098e-11,-0.02968488074839115,0.05030858516693115,1
214,0.014892961829900742,0.09887702018022537,-0.1710907220840454,0.7117754817008972,-0.012658920139074326,-0.023605838418006897,,-0.4466005563735962,,1.7297364473342896,,-0.20524238049983978,-0.014300057664513588,0.8324839472770691,3.3111040592193604,-0.5654874444007874,3.0178732872009277,-0.18426790833473206,0.06265407055616379,-0.16970743238925934,-0.28076618909835815,,-0.4173327088356018,0.7230427861213684,-0.182233065366745,1.7061398029327393,-0.2372855544090271,6.837010860443115,-0.06429784744977951,,,,,0.00209994800388813,-0.6543850898742676,,-0.30158644914627075,0.09193722903728485,-34.90861129760742,,-0.2865617275238037,0.14859437942504883,,0.02669760398566723,-0.47323915362358093,-4.436367988586426,-2.8734896183013916,2.8648600578308105,0.5536102652549744,0.17343635857105255,-0.09922347217798233,,-0.30727648735046387,0.27747535705566406,4.819675922393799,-1.622291088104248,-0.15632319450378418,-0.45778951048851013,1.4638779163360596,-0.5189459323883057,-0.37206053733825684,,-0.3189868927001953,1.7146522998809814,0.24430838227272034,,-0.8660042881965637,,0.0,-0.05080711469054222,-1.9851747751235962,0.1516934037208557,0.007593804504722357,-1.9843778610229492,0.2659013271331787,0.0,0.0,-1.9991527795791626,-0.007387426681816578,0.0,-5.313419023877941e-05,0.0,-1.9851720333099365,0.0,-0.8939305543899536,0.0,-0.41847097873687744,0.5,0.029346531257033348,-0.003927295096218586,-0.22745008766651154,0.019359229132533073,-2.0,0.0004417051386553794,-0.038414366543293,-1.8291873224440813e-11,-0.14038030803203583,0.0,-0.14677761495113373,-0.15655232965946198,0.0,-2.5121613361989148e-05,-1.8291873224440813e-11,0.351181298494339,-0.05817621946334839,-1.8291873224440813e-11,-3.839661921745119e-11,-0.02896643429994583,0.03262806683778763,1
215,0.01487990003079176,0.09915972501039505,-0.17096638679504395,0.7112851738929749,-0.01265968568623066,-0.022932931780815125,,-0.4466414749622345,,1.7296838760375977,,-0.2051285356283188,-0.014310074038803577,0.8323693871498108,3.3111114501953125,-0.5655701756477356,3.018005847930908,-0.18425536155700684,0.06256807595491409,-0.16969171166419983,-0.28022533655166626,,-0.41732457280158997,0.6825165152549744,-0.1823054552078247,1.707369089126587,-0.2373238503932953,6.682682991027832,-0.06427349895238876,,,,,0.0018401332199573517,-0.6548854112625122,,-0.3014802038669586,0.09192536771297455,-34.922672271728516,,-0.28657326102256775,0.14838901162147522,,0.026687277480959892,-0.47324123978614807,-4.515711307525635,-2.9160513877868652,2.8642778396606445,0.5463487505912781,0.17351265251636505,-0.09927386790513992,,-0.30729925632476807,0.27744367718696594,4.750573635101318,-1.622793197631836,-0.15632352232933044,-0.45870813727378845,1.462996482849121,-0.5189910531044006,-0.37208041548728943,,-0.31898918747901917,1.7146332263946533,0.24466919898986816,,-0.8809963464736938,,0.0,-0.04984039068222046,-1.9870939254760742,0.15246668457984924,0.006073827389627695,-1.9864001274108887,0.26595139503479004,0.0,0.0,-1.9992624521255493,-0.006431128364056349,0.0017728785751387477,-4.625599831342697e-05,0.0,-1.9870915412902832,0.0,-0.8991441130638123,0.0,-0.4109182059764862,0.5,0.030652714893221855,-0.0024973347317427397,-0.230813130736351,0.01796565391123295,-2.0,0.0,-0.03916708007454872,-1.5923999965861135e-11,-0.1188395619392395,0.0,-0.14656029641628265,-0.16999320685863495,0.0,-2.1869635020266287e-05,-1.5923999965861135e-11,0.3515181839466095,-0.07340230792760849,-1.5923999965861135e-11,-3.3426261758506826e-11,-0.031104015186429024,-0.016070930287241936,1
216,0.014868529513478279,0.09940584003925323,-0.17085814476013184,0.7108583450317383,-0.012660353444516659,-0.022347131744027138,,-0.4466770887374878,,1.7296379804611206,,-0.2050294280052185,-0.014318794943392277,0.8322696685791016,3.31111741065979,-0.5656421780586243,3.0181214809417725,-0.18424443900585175,0.0624932125210762,-0.16967803239822388,-0.27975451946258545,,-0.4173175096511841,0.6472363471984863,-0.1823684573173523,1.7084392309188843,-0.23735718429088593,6.548332691192627,-0.06425229460000992,,,,,0.0016139511717483401,-0.655320942401886,,-0.3013876974582672,0.09191504120826721,-34.93490982055664,,-0.2865833044052124,0.14821021258831024,,0.026678290218114853,-0.47324302792549133,-4.584784030914307,-2.95310378074646,2.8637709617614746,0.5400272607803345,0.17357908189296722,-0.09931774437427521,,-0.3073190748691559,0.2774161100387573,4.69041633605957,-1.6232303380966187,-0.15632379055023193,-0.45950788259506226,1.4622292518615723,-0.5190303325653076,-0.3720977008342743,,-0.31899115443229675,1.7146166563034058,0.24498331546783447,,-0.8940476775169373,,0.0,-0.05064525827765465,-1.9887646436691284,0.14056482911109924,0.006697002332657576,-1.9881606101989746,0.26599499583244324,0.0,0.0,-1.9993579387664795,-0.005598622374236584,0.0005779320490546525,-4.0268187149195e-05,0.0,-1.9887624979019165,0.0,-0.9036827087402344,0.0,-0.4043431282043457,0.5,0.029265480116009712,-0.0063341050408780575,-0.23374082148075104,0.020847773179411888,-2.0,0.0,-0.0415838286280632,-1.3862647141316131e-11,-0.12457802891731262,0.0,-0.14637111127376556,-0.1816941648721695,0.0,-1.9038621758227237e-05,-1.3862647141316131e-11,0.3518114686012268,-0.0629769042134285,-1.3862647141316131e-11,-2.909927854233274e-11,-0.03160503879189491,-0.001777193509042263,1
217,0.014858631417155266,0.09962009638547897,-0.17076390981674194,0.7104867696762085,-0.012660933658480644,-0.02183716557919979,,-0.4467081129550934,,1.7295981645584106,,-0.20494315028190613,-0.014326386153697968,0.8321828246116638,3.3111226558685303,-0.565704882144928,3.0182220935821533,-0.18423493206501007,0.06242804229259491,-0.1696661114692688,-0.27934467792510986,,-0.41731134057044983,0.6165232062339783,-0.18242332339286804,1.7093709707260132,-0.23738621175289154,6.4313740730285645,-0.06423383951187134,,,,,0.0014170483918860555,-0.655700147151947,,-0.30130720138549805,0.09190605580806732,-34.94556427001953,,-0.2865920662879944,0.1480545699596405,,0.026670463383197784,-0.4732445776462555,-4.6449151039123535,-2.9853596687316895,2.8633296489715576,0.5345240831375122,0.17363689839839935,-0.09935594350099564,,-0.30733636021614075,0.27739208936691284,4.638046741485596,-1.6236108541488647,-0.15632404386997223,-0.4602040648460388,1.4615612030029297,-0.5190644860267639,-0.37211278080940247,,-0.31899288296699524,1.7146022319793701,0.24525676667690277,,-0.9054095149040222,,0.0,-0.053669560700654984,-1.990218997001648,0.15360940992832184,-0.0026134762447327375,-1.989693284034729,0.2660329341888428,0.0,0.0,-1.9994410276412964,-0.004873883910477161,0.00042021635454148054,-3.5055491025559604e-05,0.0,-1.9902172088623047,0.0,-0.9076338410377502,0.0,-0.3986191749572754,0.5,0.011907373555004597,-0.008059287443757057,-0.23628953099250793,0.021694578230381012,-2.0,0.0,-0.04165729880332947,-1.2068135553378045e-11,-0.12075747549533844,0.0,-0.14620640873908997,-0.19188043475151062,0.0,-1.6574083929299377e-05,-1.2068135553378045e-11,0.3520667850971222,-0.07432760298252106,-1.2068135553378045e-11,-2.5332402842082047e-11,-0.03471220284700394,-0.029197659343481064,1
218,0.014842512086033821,0.09996899217367172,-0.1706104725599289,0.7098817229270935,-0.012661879882216454,-0.02100672945380211,,-0.44675859808921814,,1.7295331954956055,,-0.20480266213417053,-0.014338748529553413,0.8320414423942566,3.3111307621002197,-0.5658069849014282,3.018385887145996,-0.18421944975852966,0.06232191622257233,-0.1696467101573944,-0.27867722511291504,,-0.4173012971878052,0.5665096044540405,-0.18251264095306396,1.7108880281448364,-0.23743346333503723,6.240917682647705,-0.06420379132032394,,,,,0.0010964099783450365,-0.6563175916671753,,-0.3011760711669922,0.09189141541719437,-34.96291732788086,,-0.2866063117980957,0.14780111610889435,,0.026657721027731895,-0.47324714064598083,-4.742833137512207,-3.0378851890563965,2.8626110553741455,0.5255626440048218,0.17373105883598328,-0.09941814094781876,,-0.30736446380615234,0.2773530185222626,4.552767276763916,-1.6242306232452393,-0.15632444620132446,-0.46133777499198914,1.4604734182357788,-0.5191201567649841,-0.37213730812072754,,-0.31899571418762207,1.714578628540039,0.24570205807685852,,-0.9239112734794617,,0.0,-0.0582478828728199,-1.9925874471664429,0.15517167747020721,-0.009946944192051888,-1.9921889305114746,0.26609474420547485,0.0,0.0,-1.9995763301849365,-0.003693713340908289,0.0,-2.6567095119389705e-05,0.0,-1.9925860166549683,0.0,-0.9140679240226746,0.0,-0.3892982602119446,0.5,-0.004839438479393721,-0.012966756708920002,-0.24043986201286316,0.023166116327047348,-2.0,0.0006574995932169259,-0.0448189415037632,-9.145936612220407e-12,-0.03787560760974884,0.0,-0.1459382176399231,-0.20846785604953766,0.0,-1.2560806680994574e-05,-9.145936612220407e-12,0.35248255729675293,-0.07510204613208771,-9.145936612220407e-12,-1.9198420631028057e-11,-0.04036051034927368,-0.014661767520010471,1
